,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.003752971,0.034610733,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919
1,0.034610733,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919
2,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678
3,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733
4,0.011217213,0.0070889452,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905
5,0.0070889452,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895
6,0.010424919,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772
7,0.010424919,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716
8,0.020849839,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214
9,0.0033359742,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041
10,0.031687584,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518
11,0.048375797,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352
12,0.0070889452,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921
13,0.0066719484,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414
14,0.027938785,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274
15,0.013760895,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911
16,0.027938785,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996
17,0.020849839,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939
18,0.020849839,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678
19,0.011634211,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846
20,0.011759309,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895
21,0.011217213,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401
22,0.0070889452,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565
23,0.010424919,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785
24,0.010424919,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742
25,0.041699678,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971
26,0.034610733,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971,0.034610733
27,0.0141778905,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971,0.034610733,0.013760895
28,0.013760895,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971,0.034610733,0.013760895,0.0141778905
29,0.07501772,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971,0.034610733,0.013760895,0.0141778905,0.013760895
30,0.11008716,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971,0.034610733,0.013760895,0.0141778905,0.013760895,0.04545265
31,0.07218214,0.07631041,0.08339518,0.08340352,0.22112921,0.19995414,0.26979274,0.15149911,0.32521996,0.2501939,0.41699678,0.06963846,0.013760895,0.02085401,0.034606565,0.027938785,0.0033359742,0.003752971,0.034610733,0.013760895,0.0141778905,0.013760895,0.04545265,0.072974436
